MPU6050	initialized							
-2.587786	3.763359	-0.427481	-3.424427	0.334351	-0.081679	11.144487	-14.255515	5.122802
-3.740458	8.389313	2.007634	-3.424427	0.334351	-0.081679	11.109407	-13.361414	5.354716
-3.160305	4.40458	2.129771	-3.424427	0.334351	-0.081679	11.138725	-12.909618	5.600187
-2.870229	4.832061	-0.351145	-3.424427	0.334351	-0.081679	11.200241	-12.410373	5.570276
-4.068702	4.480916	0	-3.424427	0.334351	-0.081679	11.128727	-11.950104	5.579343
-3.618321	7.328244	-0.030534	-3.424427	0.334351	-0.081679	11.107204	-11.173781	5.58502
-3.778626	4.839695	-0.137405	-3.424427	0.334351	-0.081679	11.067888	-10.673689	5.578835
-2.557252	0.328244	-0.068702	-3.424427	0.334351	-0.081679	11.164145	-10.674367	5.580275
-2.931298	1	1.458015	-3.424427	0.334351	-0.081679	11.218883	-10.600479	5.751181
-2.671756	1.885496	0.78626	-3.424427	0.334351	-0.081679	11.302429	-10.428303	5.847522
-3.038168	0.030534	-0.068702	-3.424427	0.334351	-0.081679	11.345304	-10.462026	5.848963
-1.862595	-1.503817	-0.152672	-3.424427	0.334351	-0.081679	11.518667	-10.666062	5.841083
-5.366412	17.603053	5.473282	-3.424427	0.334351	-0.081679	11.303107	-8.749237	6.457683
-2.198473	1.969466	1.564885	-3.424427	0.334351	-0.081679	11.439188	-8.567739	6.640452
-2.977099	6.732824	0.732824	-3.424427	0.334351	-0.081679	11.488841	-7.857509	6.730862
-3.854962	9.114504	-0.206107	-3.424427	0.334351	-0.081679	11.441052	-6.882912	6.717051
-2.793893	2.832603	-3.4244061	-0.0911	-0.08167927	0.33435	11.511042	-6.605666	6.715949
-2.961832	-0.030534	2.183206	-3.424427	0.334351	-0.081679	11.562389	-6.646168	6.967351
-3.343511	5.244275	-0.114504	-3.424427	0.334351	-0.081679	11.571371	-6.101166	6.963708
-2.816794	1.877863	0.099237	-3.424427	0.334351	-0.081679	11.638819	-5.929837	6.983789
-2.442748	1.908397	1.984733	-3.424427	0.334351	-0.081679	11.747785	-5.755117	7.213161
-3.076336	1.427481	-0.366412	-3.424427	0.334351	-0.081679	11.786423	-5.63378	7.181556
-3.725191	0.961832	0.160305	-3.424427	0.334351	-0.081679	11.753038	-5.56413	7.208416
-14.526718	9.244275	-0.458015	-3.424427	0.334351	-0.081679	10.520684	-4.575128	7.166643
-3.129771	0.343511	-0.183206	-3.424427	0.334351	-0.081679	10.553391	-4.574111	7.155374
-3.114504	0.312977	0.030534	-3.424427	0.334351	-0.081679	10.587792	-4.576484	7.167829
-2.824427	0.129771	-0.053435	-3.424427	0.334351	-0.081679	10.654392	-4.599192	7.170964
-2.923664	-0.267176	0.030534	-3.424427	0.334351	-0.081679	10.709977	-4.665962	7.18342
-2.816794	-0.022901	-0.167939	-3.424427	0.334351	-0.081679	10.777425	-4.705617	7.173845
-2.633588	-0.038168	-0.122137	-3.424427	0.334351	-0.081679	10.865208	-4.746966	7.169354
-2.59542	-0.366412	-0.099237	-3.424427	0.334351	-0.081679	10.957228	-4.824751	7.167406
-2.587786	-0.419847	-0.068702	-3.424427	0.334351	-0.081679	11.050095	-4.908467	7.168846
-2.778626	-0.259542	-0.099237	-3.424427	0.334351	-0.081679	11.121778	-4.97439	7.166897
-2.419847	-0.351145	-0.076336	-3.424427	0.334351	-0.081679	11.233287	-5.050479	7.16749
-2.862595	-0.48855	-0.099237	-3.424427	0.334351	-0.081679	11.29565	-5.141821	7.165541
-2.732824	-0.236641	0.038168	-3.424427	0.334351	-0.081679	11.372418	-5.205202	7.178844
-2.534351	-0.709924	-0.10687	-3.424427	0.334351	-0.081679	11.471217	-5.321116	7.176048
-2.061069	-0.068702	-0.038168	-3.424427	0.334351	-0.081679	11.62255	-5.365855	7.180878
-2.664122	-0.129771	0.007634	-3.424427	0.334351	-0.081679	11.706944	-5.417373	7.190792
