MPU6050,initialized,,,,,,,
-4.48855,19.633588,-2.687023,-2.758779,-0.294656,-0.121374,6.951589,-16.146132,3.892979
-4.458015,17.007634,-1.358779,-2.758779,-0.294656,-0.121374,6.762974,-14.225577,3.755627
-4.908397,16.801527,-1.21374,-2.758779,-0.294656,-0.121374,6.524366,-12.327901,3.634374
-2.335878,8.755725,-1.625954,-2.758779,-0.294656,-0.121374,6.571308,-11.323309,3.467366
-5.267176,9.946565,-0.938931,-2.758779,-0.294656,-0.121374,6.292876,-10.186533,3.376617
-6.89313,11.633588,-0.389313,-2.758779,-0.294656,-0.121374,5.833963,-8.862498,3.346876
-0.770992,6.083969,-1.366412,-2.758779,-0.294656,-0.121374,6.054608,-8.15447,3.208676
-0.282443,3.549618,-0.526718,-2.758779,-0.294656,-0.121374,6.329481,-7.727756,3.163683
-2.381679,5.671756,-0.763359,-2.758779,-0.294656,-0.121374,6.371339,-7.065484,3.092423
-6.80916,8.305344,-1.045802,-2.758779,-0.294656,-0.121374,5.921747,-6.110884,2.989811
-3.503817,14.076336,-1.984733,-2.758779,-0.294656,-0.121374,5.839047,-4.515704,2.782979
-7,12.534351,-0.916031,-2.758779,-0.294656,-0.121374,5.368272,-3.091684,2.694772
-6.381679,6.145038,-3.29771,-2294656,-0.294656,-0.121374,4.96613,-2.376878,2.342199
-7.80916,4.992366,-4.244275,-2.758779,-0.294656,-0.121374,4.405537,-1.790018,1.884557
-5.717557,3.671756,-1.137405,-2.758779,-0.294656,-0.121374,4.077113,-1.349747,1.771777
-6.496183,3.366412,-0.465649,-2.758779,-0.294656,-0.121374,3.662261,-0.943368,1.733563
-7.89313,3.885496,-1.320611,-2.758779,-0.294656,-0.121374,3.092348,-0.479371,1.600447
-7.648855,2.732824,-0.061069,-2.758779,-0.294656,-0.121374,2.54955,-0.143321,1.607141
-7.648855,2.732824,-0.061069,-2.758779,-0.294656,-0.121374,2.54955,-0.143321,1.607141
-6.435115,1.877863,0.40458,-2.758779,-0.294656,-0.121374,1.336853,0.552505,1.55359
-7.503817,0.694656,0.206107,-2.758779,-0.294656,-0.121374,0.810154,0.662319,1.58994
-6.091603,0.519084,0.030534,-2.758779,-0.294656,-0.121374,0.440211,0.752644,1.606802
-5.351145,0.114504,-0.145038,-2.758779,-0.294656,-0.121374,0.152458,0.798061,1.604176
-3.274809,-0.656489,-0.053435,-2.758779,-0.294656,-0.121374,0.095179,0.757898,1.611717
-7.923664,2.221374,-0.305344,-2.758779,-0.294656,-0.121374,-0.478124,1.037177,1.591296
-1.816794,-0.473282,-0.206107,-2.758779,-0.294656,-0.121374,-0.373563,1.01735,1.581891
-4.396947,-0.083969,0.045802,-2.758779,-0.294656,-0.121374,-0.5554,1.040736,1.600447
-1.725191,-0.656489,-0.251908,-2.758779,-0.294656,-0.121374,-0.440672,1.000573,1.585958
-1.931298,-0.572519,-0.091603,-2.758779,-0.294656,-0.121374,-0.348821,0.96973,1.589263
-1.839695,-0.412214,6.152672,-2.758779,-0.294656,-0.121374,-0.246803,0.956681,2.285682
1.824427,-0.80916,-0.473282,-2.758779,-0.294656,-0.121374,0.261933,0.899571,2.24662
-3.961832,0.251908,-0.183206,-2.758779,-0.294656,-0.121374,0.128394,0.96024,2.239757
-5.984733,0.259542,0.145038,-2.758779,-0.294656,-0.121374,-0.229687,1.021756,2.269328
-1.969466,-0.244275,-0.251908,-2.758779,-0.294656,-0.121374,-0.142073,1.027348,2.254839
-0.946565,-0.290076,-0.068702,-2.758779,-0.294656,-0.121374,0.059082,1.027857,2.260686
-4.969466,0.183206,0.091603,-2.758779,-0.294656,-0.121374,-0.186304,1.080899,2.284326
-4.458015,-0.183206,0.022901,-2.758779,-0.294656,-0.121374,-0.374919,1.09327,2.30034
-3.076336,-0.282443,-0.099237,-2.758779,-0.294656,-0.121374,-0.410168,1.094626,2.302798
-0.137405,-0.450382,-0.137405,-2.758779,-0.294656,-0.121374,-0.119195,1.07734,2.301018
-3.763359,-0.137405,-0.099237,-2.758779,-0.294656,-0.121374,-0.230704,1.094795,2.303476
-0.633588,-0.557252,-0.320611,-2.758779,-0.294656,-0.121374,0.005192,1.065647,2.28136
-3.412214,-0.122137,0.015267,-2.758779,-0.294656,-0.121374,-0.067339,1.084797,2.296528
-1.290076,-0.564885,-0.175573,-2.758779,-0.294656,-0.121374,0.095687,1.054802,2.290511
-3.51145,-0.129771,-0.061069,-2.758779,-0.294656,-0.121374,0.01214,1.073104,2.297205
-3.847328,-0.083969,-0.145038,-2.758779,-0.294656,-0.121374,-0.108689,1.09649,2.294579
-2.832061,-0.251908,0.083969,-2.758779,-0.294656,-0.121374,-0.116823,1.101235,2.317372
-4.732824,-0.076336,-0.022901,-2.758779,-0.294656,-0.121374,-0.335942,1.125469,2.328302
-1.877863,-0.427481,-0.099237,-2.758779,-0.294656,-0.121374,-0.23816,1.110725,2.33076
-4.312977,0.045802,-0.137405,-2.758779,-0.294656,-0.121374,-0.410676,1.148516,2.32898
-1.236641,-0.473282,-0.21374,-2.758779,-0.294656,-0.121374,-0.241719,1.128689,2.318728
-4.900763,-0.175573,0.099237,-2.758779,-0.294656,-0.121374,-0.479479,1.141907,2.343215
-2,-0.282443,-0.274809,-2.758779,-0.294656,-0.121374,-0.395255,1.143263,2.326184
-3.931298,-0.038168,0.053435,-2.758779,-0.294656,-0.121374,-0.525405,1.171733,2.345588
-1.648855,-0.206107,-0.290076,-2.758779,-0.294656,-0.121374,-0.402203,1.181562,2.326862
-4.122137,-0.236641,-0.068702,-2.758779,-0.294656,-0.121374,-0.553536,1.188002,2.332708
